comment_id,comment_text,sentiment,stance,topic,source,project_name,date_submitted,provenance_url
CMT44643,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.  kripya is par dhyan dein.,Neutral,Neutral,Environment,Manthan_compilation,Waste-to-Energy Plant,22-03-2024,https://example.org/Manthan_compilation/Waste-to-Energy_Plant/44643
CMT32093,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.  yeh hamare liye zaroori hai.",Positive,Conditional Support,Public Health,MoEFCC_attachment,Waste-to-Energy Plant,26-06-2024,https://example.org/MoEFCC_attachment/Waste-to-Energy_Plant/32093
CMT16973,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Support,Biodiversity,NGO_submission,Industrial Park Phase II,08-09-2024,https://example.org/NGO_submission/Industrial_Park_Phase_II/16973
CMT36134,Please ensure that solid waste management plans comply with SWM rules and include segregation at source.,Mixed,Conditional Support,Environment,MyGov_discussion,Mining Lease Proposal,01-10-2025,https://example.org/MyGov_discussion/Mining_Lease_Proposal/36134
CMT05516,The proposed Mining Lease Proposal will create jobs but the EIA report fails to address long-term pollution impacts near Karnataka.,Negative,Conditional Support,Environment,MoEFCC_attachment,Mining Lease Proposal,21-05-2024,https://example.org/MoEFCC_attachment/Mining_Lease_Proposal/5516
CMT11782,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Positive,Conditional Support,Pollution,MyGov_discussion,Industrial Park Phase II,25-08-2023,https://example.org/MyGov_discussion/Industrial_Park_Phase_II/11782
CMT08227,The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.,Positive,Support,Environment,NGO_submission,Irrigation Canal Project,13-10-2024,https://example.org/NGO_submission/Irrigation_Canal_Project/8227
CMT15311,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Positive,Support,Infrastructure,NGO_submission,Irrigation Canal Project,22-10-2025,https://example.org/NGO_submission/Irrigation_Canal_Project/15311
CMT24605,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Mixed,Conditional Support,Livelihood,MoEFCC_attachment,Irrigation Canal Project,22-11-2025,https://example.org/MoEFCC_attachment/Irrigation_Canal_Project/24605
CMT35164,The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values.,Negative,Suggestion Only,Infrastructure,MyGov_discussion,Waste-to-Energy Plant,16-10-2025,https://example.org/MyGov_discussion/Waste-to-Energy_Plant/35164
CMT05507,The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.,Neutral,Conditional Support,Governance,MoEFCC_attachment,Thermal Power Expansion,22-08-2025,https://example.org/MoEFCC_attachment/Thermal_Power_Expansion/5507
CMT26479,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.",Positive,Conditional Support,Public Health,Manthan_compilation,Industrial Park Phase II,30-09-2023,https://example.org/Manthan_compilation/Industrial_Park_Phase_II/26479
CMT00925,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.  kripya is par dhyan dein.,Negative,Suggestion Only,Infrastructure,MyGov_discussion,Urban Metro Line,20-11-2023,https://example.org/MyGov_discussion/Urban_Metro_Line/925
CMT40903,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.  iska samadhan jaldi chahiye.,Negative,Suggestion Only,Tribal Rights,Manthan_compilation,Afforestation Program,31-05-2024,https://example.org/Manthan_compilation/Afforestation_Program/40903
CMT12071,"The public hearing process lacked transparency; many villagers did not receive notice and could not participate. Additionally, The proposed site is too close to residential areas and risks public health due to air and noise pollution.",Neutral,Conditional Support,Waste Management,Manthan_compilation,Coastal Highway,27-02-2023,https://example.org/Manthan_compilation/Coastal_Highway/12071
CMT11707,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.",Positive,Support,Infrastructure,NGO_submission,Riverfront Development Project,23-01-2025,https://example.org/NGO_submission/Riverfront_Development_Project/11707
CMT41440,No proper groundwater recharge study has been provided; this could worsen water scarcity locally.  kripya is par dhyan dein.,Negative,Suggestion Only,Water Management,MyGov_discussion,Thermal Power Expansion,21-03-2024,https://example.org/MyGov_discussion/Thermal_Power_Expansion/41440
CMT35893,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Support,Infrastructure,MoEFCC_attachment,Waste-to-Energy Plant,30-10-2025,https://example.org/MoEFCC_attachment/Waste-to-Energy_Plant/35893
CMT22058,The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values.,Mixed,Suggestion Only,Governance,Manthan_compilation,Thermal Power Expansion,14-08-2023,https://example.org/Manthan_compilation/Thermal_Power_Expansion/22058
CMT30917,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Negative,Support,Tribal Rights,Manthan_compilation,Plastic Recycling Facility,23-01-2025,https://example.org/Manthan_compilation/Plastic_Recycling_Facility/30917
CMT19159,"The government should include special provisions for tribal rights and meaningful consent in the decision-making process.  is issue bahut important hai. Additionally, There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.",Negative,Conditional Support,Waste Management,MoEFCC_attachment,Solar Park Initiative,22-01-2024,https://example.org/MoEFCC_attachment/Solar_Park_Initiative/19159
CMT40389,"Please ensure that solid waste management plans comply with SWM rules and include segregation at source. Additionally, The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.",Negative,Neutral,Waste Management,Manthan_compilation,Urban Metro Line,22-10-2025,https://example.org/Manthan_compilation/Urban_Metro_Line/40389
CMT06560,"The proposed Solar Park Initiative will create jobs but the EIA report fails to address long-term pollution impacts near West Bengal. Additionally, The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.",Neutral,Support,Agriculture,NGO_submission,Solar Park Initiative,06-09-2022,https://example.org/NGO_submission/Solar_Park_Initiative/6560
CMT44411,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Conditional Support,Governance,MyGov_discussion,Hydropower Dam Project,17-06-2024,https://example.org/MyGov_discussion/Hydropower_Dam_Project/44411
CMT41914,The proposed Afforestation Program will create jobs but the EIA report fails to address long-term pollution impacts near Chhattisgarh.,Positive,Support,Waste Management,Manthan_compilation,Afforestation Program,08-12-2024,https://example.org/Manthan_compilation/Afforestation_Program/41914
CMT12721,Please ensure that solid waste management plans comply with SWM rules and include segregation at source.,Negative,Neutral,Pollution,MyGov_discussion,Industrial Park Phase II,06-08-2024,https://example.org/MyGov_discussion/Industrial_Park_Phase_II/12721
CMT42615,I strongly oppose the project as it will displace local farmers and harm traditional livelihoods in West Bengal.,Mixed,Suggestion Only,Transport,Manthan_compilation,Mining Lease Proposal,09-12-2024,https://example.org/Manthan_compilation/Mining_Lease_Proposal/42615
CMT46683,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.  yeh hamare liye zaroori hai.,Positive,Support,Infrastructure,MyGov_discussion,Afforestation Program,25-12-2023,https://example.org/MyGov_discussion/Afforestation_Program/46683
CMT41184,The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.,Positive,Suggestion Only,Education,MoEFCC_attachment,Irrigation Canal Project,17-12-2023,https://example.org/MoEFCC_attachment/Irrigation_Canal_Project/41184
CMT09628,The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values.  local logon ka sahyog lena zaroori hai.,Negative,Oppose,Governance,NGO_submission,Urban Metro Line,20-09-2024,https://example.org/NGO_submission/Urban_Metro_Line/9628
CMT05799,The proposed Coastal Highway will create jobs but the EIA report fails to address long-term pollution impacts near Assam.,Neutral,Oppose,Governance,NGO_submission,Coastal Highway,04-10-2022,https://example.org/NGO_submission/Coastal_Highway/5799
CMT28558,The public hearing process lacked transparency; many villagers did not receive notice and could not participate.,Neutral,Conditional Support,Public Health,MoEFCC_attachment,Urban Metro Line,23-12-2023,https://example.org/MoEFCC_attachment/Urban_Metro_Line/28558
CMT22367,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Negative,Neutral,Agriculture,NGO_submission,Waste-to-Energy Plant,11-11-2024,https://example.org/NGO_submission/Waste-to-Energy_Plant/22367
CMT38651,This project will benefit regional transport and reduce congestion — recommend expedited approval with safeguards.,Positive,Support,Transport,NGO_submission,Waste-to-Energy Plant,26-01-2025,https://example.org/NGO_submission/Waste-to-Energy_Plant/38651
CMT09783,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Conditional Support,Agriculture,NGO_submission,Plastic Recycling Facility,28-08-2024,https://example.org/NGO_submission/Plastic_Recycling_Facility/9783
CMT27833,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.,Negative,Oppose,Renewable Energy,MyGov_discussion,Solar Park Initiative,02-03-2024,https://example.org/MyGov_discussion/Solar_Park_Initiative/27833
CMT26026,The proposed Irrigation Canal Project will create jobs but the EIA report fails to address long-term pollution impacts near Rajasthan.,Positive,Neutral,Renewable Energy,MoEFCC_attachment,Irrigation Canal Project,01-03-2023,https://example.org/MoEFCC_attachment/Irrigation_Canal_Project/26026
